,0,1
55023,0231076398,"(1.22, 1.57, 1.57, 6.06, 18.21)"
55024,0914955233,"(247.37, 251.91, 251.91, 176.57, 19.21)"
55025,1859418538,"(3.94, 3.71, 3.71, 91.12, 19.21)"
55026,B00JTNW0BQ,"(17.15, 13.66, 13.66, 117.08, 19.21)"
55027,1425186955,"(254.07, 253.83, 253.83, 193.42, 19.21)"
55028,0800718941,"(251.76, 251.47, 251.47, 225.39, 19.21)"
55029,0911560009,"(250.56, 219.78, 219.78, 210.08, 19.21)"
55030,0737729228,"(247.67, 245.71, 245.71, 170.42, 19.21)"
55031,0764316532,"(245.07, 249.44, 249.44, 138.03, 20.21)"
55032,0801068355,"(8.2, 7.3, 7.3, 105.73, 20.21)"
55033,0316189634,"(252.36, 249.8, 249.8, 158.06, 20.21)"
55034,1845452720,"(242.62, 224.04, 224.04, 203.86, 20.21)"
55035,0702001740,"(178.88, 153.57, 153.57, 169.95, 20.21)"
55036,1558497404,"(12.66, 9.55, 9.55, 49.82, 21.21)"
55037,B00086BRZS,"(82.02, 89.12, 89.12, 140.6, 21.21)"
55038,0764229907,"(249.5, 230.32, 230.32, 199.8, 21.21)"
55039,0553459295,"(181.25, 232.3, 232.3, 206.14, 21.21)"
55040,1907446990,"(252.86, 252.38, 252.38, 210.73, 21.21)"
55041,1517445817,"(9.07, 10.12, 10.12, 29.12, 21.21)"
55042,B00IJ6YCE2,"(178.08, 154.36, 154.36, 120.12, 21.21)"
55043,0971994501,"(30.17, 24.73, 24.73, 33.91, 21.21)"
55044,097462103X,"(9.63, 15.25, 15.25, 48.74, 22.21)"
55045,1585038857,"(251.15, 252.3, 252.3, 168.33, 22.21)"
55046,0800618998,"(253.88, 254.18, 254.18, 238.0, 22.21)"
55047,0847833682,"(4.87, 3.47, 3.47, 32.53, 22.21)"
55048,0870695568,"(191.04, 164.8, 164.8, 145.51, 22.21)"
55049,1420507141,"(173.52, 154.81, 154.81, 170.97, 22.21)"
55050,0446694851,"(5.03, 3.84, 3.84, 135.78, 23.21)"
55051,0199535795,"(64.21, 61.07, 61.07, 133.99, 23.21)"
55052,1594853665,"(150.63, 121.89, 121.89, 169.18, 23.21)"
55053,1476748829,"(237.13, 237.89, 237.89, 223.96, 23.21)"
55054,0316197017,"(250.99, 247.19, 247.19, 152.43, 23.21)"
55055,1500215295,"(134.37, 109.78, 109.78, 91.81, 23.21)"
55056,0674088190,"(247.87, 225.12, 225.12, 169.28, 24.21)"
55057,0804797315,"(250.3, 190.19, 190.19, 236.77, 24.21)"
55058,1602232458,"(232.76, 216.58, 216.58, 203.09, 24.21)"
55059,1910771449,"(251.75, 251.54, 251.54, 208.9, 24.21)"
55060,0979907306,"(23.85, 16.55, 16.55, 82.69, 24.21)"
55061,0903472252,"(4.59, 3.99, 3.99, 41.39, 24.21)"
55062,0736054316,"(252.9, 253.38, 253.38, 202.06, 24.21)"
55063,0316242829,"(183.84, 167.96, 167.96, 175.33, 25.21)"
55064,1849754969,"(17.69, 9.13, 9.13, 62.78, 25.21)"
55065,0345311744,"(248.95, 237.4, 237.4, 195.64, 25.21)"
55066,1111643865,"(165.28, 190.65, 190.65, 149.74, 25.21)"
55067,0830832459,"(195.28, 182.82, 182.82, 102.86, 25.21)"
55068,1497496144,"(1.75, 1.87, 1.87, 71.72, 25.21)"
55069,0567655350,"(56.74, 27.53, 27.53, 49.37, 25.21)"
55070,0761553762,"(253.44, 253.29, 253.29, 229.39, 25.21)"
55071,0312208979,"(251.71, 213.63, 213.63, 194.69, 26.21)"
55072,1481236091,"(254.25, 253.97, 253.97, 175.25, 26.21)"
55073,1619706660,"(233.86, 178.0, 178.0, 211.86, 27.21)"
55074,1611800587,"(254.23, 254.16, 254.16, 238.07, 27.21)"
55075,1559586176,"(75.3, 95.77, 95.77, 125.71, 27.21)"
55076,0316777730,"(235.82, 227.1, 227.1, 202.95, 27.21)"
55077,006271614X,"(248.54, 245.35, 245.35, 169.36, 27.21)"
55078,0939214903,"(30.05, 9.26, 9.26, 120.71, 27.21)"
55079,1569709025,"(252.85, 246.47, 246.47, 193.18, 27.21)"
55080,0451458443,"(46.78, 32.28, 32.28, 62.06, 27.21)"
55081,0802801145,"(21.09, 72.05, 72.05, 111.42, 27.21)"
55082,1610463110,"(111.09, 60.99, 60.99, 124.6, 27.21)"
55083,8874921713,"(234.36, 226.61, 226.61, 201.45, 27.21)"
55084,0226067181,"(19.13, 21.99, 21.99, 89.84, 27.21)"
55085,1581607342,"(206.85, 170.9, 170.9, 145.63, 28.21)"
55086,1500553468,"(10.36, 5.67, 5.67, 112.93, 28.21)"
55087,144936294X,"(252.67, 253.54, 253.54, 192.62, 28.21)"
55088,1897177534,"(17.23, 15.91, 15.91, 44.58, 28.21)"
55089,0415843359,"(251.12, 252.21, 252.21, 227.46, 28.21)"
55090,0692277080,"(184.39, 214.65, 214.65, 132.43, 28.21)"
55091,0829747273,"(157.14, 134.78, 134.78, 156.78, 28.21)"
55092,0132354187,"(240.72, 243.54, 243.54, 183.98, 28.21)"
55093,0802405991,"(251.93, 250.57, 250.57, 186.32, 28.21)"
55094,1595321829,"(89.58, 72.42, 72.42, 130.33, 29.21)"
55095,0061767948,"(11.47, 16.16, 16.16, 52.1, 29.21)"
55096,0817639144,"(254.22, 254.37, 254.37, 228.42, 29.21)"
55097,1118146921,"(44.4, 40.2, 40.2, 136.4, 29.21)"
55098,1451504896,"(206.04, 158.21, 158.21, 187.08, 29.21)"
55099,1844880664,"(12.2, 9.94, 9.94, 100.09, 29.21)"
55100,1594860068,"(251.55, 227.74, 227.74, 174.71, 29.21)"
55101,1440322651,"(225.74, 225.45, 225.45, 189.37, 29.21)"
55102,1612624030,"(123.82, 111.47, 111.47, 127.78, 29.21)"
55103,9041198903,"(21.8, 74.79, 74.79, 69.34, 29.21)"
55104,0151010269,"(206.89, 148.64, 148.64, 199.42, 29.21)"
55105,0679743111,"(51.26, 51.49, 51.49, 91.15, 29.21)"
55106,0750633727,"(176.03, 212.52, 212.52, 174.62, 29.21)"
55107,3899555694,"(40.08, 17.5, 17.5, 136.71, 30.21)"
55108,1626464227,"(210.83, 217.93, 217.93, 141.05, 30.21)"
55109,3822870757,"(60.65, 11.06, 11.06, 79.42, 30.21)"
55110,0425164349,"(162.57, 109.32, 109.32, 152.6, 30.21)"
55111,0446583707,"(231.44, 215.43, 215.43, 133.97, 30.21)"
55112,1480366579,"(16.69, 20.28, 20.28, 33.73, 30.21)"
55113,1611634083,"(141.36, 184.9, 184.9, 133.29, 30.21)"
55114,1569317771,"(241.32, 245.08, 245.08, 209.72, 30.21)"
55115,0762788380,"(158.94, 163.66, 163.66, 154.21, 31.21)"
55116,0073406791,"(48.01, 75.21, 75.21, 133.07, 31.21)"
55117,0911311629,"(107.64, 66.88, 66.88, 118.91, 31.21)"
55118,1851497846,"(42.47, 43.34, 43.34, 103.52, 31.21)"
55119,1941631738,"(70.62, 47.16, 47.16, 83.96, 31.21)"
55120,1859604153,"(58.37, 100.98, 100.98, 79.49, 31.21)"
55121,0990689301,"(5.01, 11.07, 11.07, 60.27, 31.21)"
55122,0956948103,"(239.32, 240.43, 240.43, 192.79, 31.21)"
55123,0977867064,"(1.85, 1.62, 1.62, 45.16, 31.21)"
55124,1616084464,"(58.03, 69.94, 69.94, 87.97, 32.42)"
55125,8433914308,"(213.54, 237.48, 237.48, 169.1, 32.42)"
55126,0385514085,"(145.66, 94.8, 94.8, 167.02, 32.42)"
55127,0736037357,"(26.56, 27.29, 27.29, 119.72, 32.42)"
55128,1504636996,"(9.6, 14.01, 14.01, 53.29, 32.42)"
55129,1400153115,"(240.92, 216.66, 216.66, 151.7, 32.42)"
55130,0201517620,"(159.24, 163.83, 163.83, 137.54, 32.42)"
55131,193891032X,"(249.65, 250.74, 250.74, 150.65, 32.42)"
55132,0517703920,"(251.73, 210.19, 210.19, 219.18, 32.42)"
55133,0486468755,"(87.37, 50.9, 50.9, 99.6, 34.42)"
55134,1440838909,"(241.62, 246.34, 246.34, 175.61, 34.42)"
55135,0870695444,"(34.53, 12.36, 12.36, 104.8, 34.42)"
55136,0976136449,"(253.63, 253.9, 253.9, 220.35, 34.42)"
55137,0140127739,"(250.53, 249.48, 249.48, 183.37, 34.42)"
55138,1612002072,"(48.97, 52.22, 52.22, 114.08, 34.42)"
55139,0199951063,"(243.63, 186.14, 186.14, 148.78, 34.42)"
55140,0309303109,"(232.39, 235.99, 235.99, 191.97, 34.42)"
55141,1462293174,"(205.48, 111.7, 111.7, 167.41, 34.42)"
55142,8175230185,"(250.15, 222.03, 222.03, 204.95, 34.42)"
55143,B00GTJL8OS,"(19.13, 8.5, 8.5, 55.89, 34.42)"
55144,1419716069,"(81.79, 75.44, 75.44, 114.04, 34.42)"
55145,0867154977,"(188.08, 136.24, 136.24, 203.78, 34.42)"
55146,076433199X,"(7.05, 10.48, 10.48, 67.6, 36.42)"
55147,1497644518,"(30.27, 12.85, 12.85, 79.95, 36.42)"
55148,1604584262,"(254.18, 253.66, 253.66, 176.14, 36.42)"
55149,0981865437,"(3.72, 3.85, 3.85, 80.1, 36.42)"
55150,1607065592,"(154.66, 123.37, 123.37, 119.71, 38.42)"
55151,158008219X,"(238.71, 233.83, 233.83, 206.5, 38.42)"
55152,1568824386,"(35.17, 75.72, 75.72, 83.21, 38.42)"
55153,9264205918,"(247.59, 243.93, 243.93, 208.63, 38.42)"
55154,0312868855,"(24.03, 12.81, 12.81, 41.54, 38.42)"
55155,1610911903,"(249.33, 248.37, 248.37, 172.29, 38.42)"
55156,0470627816,"(242.98, 246.51, 246.51, 176.31, 38.42)"
55157,1502371715,"(118.99, 72.47, 72.47, 114.62, 38.42)"
55158,0061775932,"(31.47, 15.93, 15.93, 123.31, 40.42)"
55159,0670885517,"(201.26, 135.58, 135.58, 132.64, 40.42)"
55160,1418038474,"(5.0, 6.07, 6.07, 67.21, 40.42)"
55161,1563115883,"(155.77, 147.22, 147.22, 147.24, 40.42)"
55162,0770434355,"(18.43, 15.92, 15.92, 110.68, 40.42)"
55163,1608863182,"(115.93, 124.75, 124.75, 154.18, 40.42)"
55164,0984315403,"(171.01, 127.53, 127.53, 93.22, 40.42)"
55165,0982375654,"(247.72, 245.05, 245.05, 150.63, 40.42)"
55166,0124833756,"(14.08, 77.04, 77.04, 55.13, 40.42)"
55167,0802123813,"(227.66, 231.2, 231.2, 163.29, 40.42)"
55168,1400069130,"(4.98, 6.12, 6.12, 54.8, 40.42)"
55169,0786475994,"(21.04, 16.36, 16.36, 80.72, 40.42)"
55170,1604530987,"(108.46, 147.24, 147.24, 79.77, 42.42)"
55171,3901753907,"(139.47, 67.9, 67.9, 142.53, 42.42)"
55172,1563089246,"(53.2, 59.57, 59.57, 97.08, 42.42)"
55173,1941423906,"(19.32, 32.95, 32.95, 109.82, 42.42)"
55174,1939683955,"(74.09, 49.23, 49.23, 80.7, 42.42)"
55175,1400061253,"(3.13, 2.86, 2.86, 58.83, 44.42)"
55176,1555602916,"(253.62, 251.86, 251.86, 133.6, 44.42)"
55177,1592236065,"(63.49, 47.81, 47.81, 108.06, 44.42)"
55178,1496037502,"(251.59, 251.16, 251.16, 158.88, 44.42)"
55179,0073402656,"(6.04, 8.6, 8.6, 30.45, 44.42)"
55180,0439874874,"(231.09, 213.85, 213.85, 183.46, 44.42)"
55181,1440207917,"(95.73, 54.65, 54.65, 108.0, 44.42)"
55182,151519714X,"(254.2, 254.19, 254.19, 215.64, 44.42)"
55183,0991332636,"(187.91, 195.07, 195.07, 178.77, 46.42)"
55184,1581129718,"(24.99, 16.48, 16.48, 71.39, 46.42)"
55185,1573446653,"(239.57, 186.69, 186.69, 191.96, 46.42)"
55186,1616770813,"(251.41, 252.37, 252.37, 210.35, 46.42)"
55187,0345442393,"(242.51, 234.57, 234.57, 181.55, 46.42)"
55188,0980028833,"(250.98, 230.85, 230.85, 202.61, 48.42)"
55189,163220472X,"(251.89, 252.31, 252.31, 207.57, 48.42)"
55190,1505297915,"(19.48, 95.54, 95.54, 134.45, 48.42)"
55191,0394714393,"(122.59, 83.91, 83.91, 155.77, 48.42)"
55192,3822835277,"(96.64, 26.46, 26.46, 109.81, 48.42)"
55193,1930546785,"(243.71, 234.35, 234.35, 131.02, 48.42)"
55194,1593078633,"(128.06, 137.97, 137.97, 125.5, 48.42)"
55195,0794522173,"(241.77, 249.24, 249.24, 201.65, 48.42)"
55196,0071778357,"(12.5, 33.01, 33.01, 136.6, 48.42)"
55197,1423624394,"(223.12, 179.03, 179.03, 177.58, 50.42)"
55198,1782084908,"(37.15, 26.47, 26.47, 86.32, 50.42)"
55199,1405175559,"(241.84, 250.95, 250.95, 165.88, 50.42)"
55200,1613744706,"(251.94, 252.08, 252.08, 193.76, 50.42)"
55201,1484729463,"(61.12, 39.43, 39.43, 118.37, 52.42)"
55202,0071598200,"(52.71, 157.49, 157.49, 106.8, 52.42)"
55203,0865349487,"(225.93, 229.54, 229.54, 169.56, 52.42)"
55204,0806525886,"(78.48, 35.24, 35.24, 142.62, 52.42)"
55205,1590521382,"(43.28, 36.93, 36.93, 54.57, 52.42)"
55206,1514728427,"(121.58, 59.19, 59.19, 103.5, 52.42)"
55207,0399532498,"(249.61, 247.35, 247.35, 183.22, 52.42)"
55208,0738703931,"(14.22, 19.88, 19.88, 50.17, 54.42)"
55209,0310868254,"(14.24, 97.68, 97.68, 68.5, 54.42)"
55210,1842329693,"(232.03, 219.7, 219.7, 145.97, 54.42)"
55211,1604694238,"(104.11, 103.2, 103.2, 151.62, 54.42)"
55212,0486293483,"(252.61, 211.68, 211.68, 207.0, 54.42)"
55213,155832819X,"(251.61, 249.89, 249.89, 214.34, 54.42)"
55214,0596002971,"(253.42, 253.63, 253.63, 202.12, 54.42)"
55215,160320931X,"(15.16, 11.98, 11.98, 97.16, 54.42)"
55216,148232962X,"(91.12, 40.22, 40.22, 171.91, 54.42)"
55217,1881133206,"(135.35, 58.64, 58.64, 127.99, 56.42)"
55218,158923572X,"(244.91, 241.65, 241.65, 183.53, 56.42)"
55219,0978791975,"(13.46, 9.68, 9.68, 54.01, 56.42)"
55220,0470101679,"(28.11, 80.25, 80.25, 137.46, 56.42)"
55221,1429216476,"(68.84, 34.41, 34.41, 119.29, 56.42)"
55222,1937538532,"(24.17, 57.16, 57.16, 92.03, 56.42)"
55223,0692292926,"(144.99, 130.91, 130.91, 149.46, 56.42)"
55224,1605420832,"(36.29, 15.55, 15.55, 113.62, 56.42)"
55225,189987013X,"(42.82, 45.47, 45.47, 80.03, 56.42)"
55226,1568811330,"(31.96, 3.61, 3.61, 31.54, 56.42)"
55227,1573447536,"(44.32, 42.27, 42.27, 98.43, 56.42)"
55228,0767912888,"(191.44, 212.04, 212.04, 161.71, 56.42)"
55229,0552146730,"(242.97, 151.06, 151.06, 171.26, 58.42)"
55230,0486648710,"(245.99, 146.52, 146.52, 195.31, 58.42)"
55231,160978054X,"(56.61, 134.19, 134.19, 96.86, 58.42)"
55232,0240814304,"(45.32, 42.74, 42.74, 97.05, 58.42)"
55233,1118381068,"(69.4, 61.67, 61.67, 59.88, 58.42)"
55234,151537064X,"(111.74, 26.63, 26.63, 60.85, 58.42)"
55235,0764596519,"(43.42, 23.63, 23.63, 79.24, 58.42)"
55236,1601520425,"(5.02, 80.55, 80.55, 110.84, 58.42)"
55237,0131376179,"(250.9, 249.82, 249.82, 139.67, 58.42)"
55238,0393314464,"(63.29, 102.2, 102.2, 75.55, 60.42)"
55239,0470262842,"(127.26, 190.77, 190.77, 154.07, 60.42)"
55240,0812704894,"(97.47, 79.36, 79.36, 140.1, 60.42)"
55241,1593273975,"(250.37, 225.52, 225.52, 146.14, 60.42)"
55242,0071496211,"(251.96, 251.63, 251.63, 193.9, 60.42)"
55243,087259517X,"(251.16, 251.76, 251.76, 168.56, 62.42)"
55244,1937707776,"(21.65, 128.3, 128.3, 128.49, 62.42)"
55245,1780192061,"(122.91, 155.38, 155.38, 129.27, 64.84)"
55246,0865715408,"(2.37, 2.23, 2.23, 23.98, 64.84)"
55247,1785310143,"(143.49, 49.62, 49.62, 128.89, 64.84)"
55248,0811733858,"(64.43, 37.06, 37.06, 117.49, 64.84)"
55249,1465045597,"(79.18, 33.17, 33.17, 131.3, 64.84)"
55250,1451469241,"(222.51, 142.24, 142.24, 138.63, 64.84)"
55251,0071828060,"(5.09, 3.8, 3.8, 83.84, 64.84)"
55252,0899976492,"(88.18, 53.93, 53.93, 115.84, 68.84)"
55253,111842378X,"(73.93, 67.39, 67.39, 162.72, 68.84)"
55254,0781782023,"(20.36, 30.04, 30.04, 76.44, 68.84)"
55255,189681722X,"(249.07, 247.04, 247.04, 186.71, 68.84)"
55256,9633516846,"(187.9, 120.85, 120.85, 158.52, 68.84)"
55257,1421579170,"(243.02, 198.64, 198.64, 147.08, 68.84)"
55258,0486236242,"(230.51, 219.32, 219.32, 161.26, 72.84)"
55259,1634593944,"(2.1, 106.37, 106.37, 62.14, 76.84)"
55260,0913836087,"(151.27, 34.33, 34.33, 73.17, 76.84)"
55261,142085948X,"(250.17, 249.17, 249.17, 152.39, 76.84)"
55262,0465031706,"(55.15, 53.79, 53.79, 67.08, 76.84)"
55263,1449343031,"(253.17, 252.72, 252.72, 216.78, 80.84)"
55264,0486227081,"(209.02, 44.95, 44.95, 117.68, 80.84)"
55265,184162554X,"(65.22, 44.66, 44.66, 79.41, 80.84)"
55266,142223424X,"(19.72, 24.55, 24.55, 71.04, 80.84)"
55267,1439189285,"(231.2, 206.9, 206.9, 182.58, 80.84)"
55268,0380974975,"(248.83, 249.88, 249.88, 192.95, 84.84)"
55269,9948220013,"(234.79, 221.8, 221.8, 173.84, 84.84)"
55270,1626251541,"(5.05, 172.88, 172.88, 114.63, 84.84)"
55271,0976839326,"(248.95, 247.91, 247.91, 199.11, 84.84)"
55272,1782160027,"(34.96, 28.15, 28.15, 107.41, 84.84)"
55273,1118999983,"(253.28, 252.4, 252.4, 178.39, 88.84)"
55274,1449468535,"(251.77, 249.22, 249.22, 192.21, 88.84)"
55275,1462517471,"(10.68, 180.59, 180.59, 148.95, 88.84)"
55276,1505499356,"(58.57, 52.46, 52.46, 97.53, 88.84)"
55277,0143107747,"(7.05, 4.2, 4.2, 90.01, 88.84)"
55278,1590525396,"(9.96, 15.88, 15.88, 109.95, 92.84)"
55279,1107521505,"(182.11, 48.69, 48.69, 115.0, 92.84)"
55280,0688172733,"(221.84, 62.64, 62.64, 131.83, 96.84)"
55281,155488389X,"(222.73, 41.72, 41.72, 139.78, 100.84)"
55282,1133727948,"(231.39, 35.64, 35.64, 117.26, 104.84)"
55283,1400019281,"(248.78, 9.41, 9.41, 147.83, 108.84)"
55284,0300192207,"(5.04, 3.36, 3.36, 62.56, 108.84)"
55285,1416589236,"(242.73, 32.11, 32.11, 146.62, 120.84)"
55286,0812033450,"(237.15, 67.67, 67.67, 169.93, 120.84)"
55287,1422144208,"(251.82, 25.42, 25.42, 210.17, 124.84)"
55288,014312577X,"(247.44, 10.45, 10.45, 171.66, 129.93)"
55289,0765370131,"(48.07, 53.01, 53.01, 117.01, 65.09)"
55290,1469901285,"(14.42, 12.6, 12.6, 65.91, 65.09)"
55291,0345511336,"(23.0, 4.36, 4.36, 63.51, 65.09)"
55292,1430222190,"(2.03, 2.25, 2.25, 76.45, 65.09)"
55293,0415479371,"(191.23, 188.45, 188.45, 151.12, 65.09)"
55294,1401242731,"(238.3, 234.24, 234.24, 165.91, 65.09)"
55295,0887764371,"(153.97, 70.25, 70.25, 141.98, 65.09)"
55296,089490597X,"(234.99, 238.75, 238.75, 175.57, 65.09)"
55297,1841548502,"(29.42, 23.89, 23.89, 61.87, 65.09)"
55298,0393312437,"(154.96, 51.81, 51.81, 110.81, 69.09)"
55299,1452106657,"(170.78, 248.16, 248.16, 192.73, 69.09)"
55300,0764196928,"(253.64, 254.26, 254.26, 216.42, 69.09)"
55301,0132912716,"(252.17, 252.19, 252.19, 220.66, 69.09)"
55302,0970091737,"(252.25, 249.65, 249.65, 207.48, 73.09)"
55303,0762774495,"(117.89, 70.09, 70.09, 137.59, 73.09)"
55304,1118486870,"(3.9, 3.45, 3.45, 73.02, 77.09)"
55305,1498505376,"(9.59, 77.23, 77.23, 97.92, 77.09)"
55306,1250028221,"(31.98, 131.82, 131.82, 78.76, 77.09)"
55307,1595865365,"(24.87, 17.2, 17.2, 103.92, 77.09)"
55308,1894959027,"(3.12, 4.71, 4.71, 81.55, 81.09)"
55309,1506200877,"(251.28, 252.02, 252.02, 163.88, 85.09)"
55310,0078021758,"(11.61, 172.95, 172.95, 123.49, 85.09)"
55311,1508530203,"(212.68, 55.58, 55.58, 146.42, 85.09)"
55312,039333807X,"(236.46, 36.13, 36.13, 123.37, 85.09)"
55313,0061207470,"(30.34, 27.76, 27.76, 116.8, 89.09)"
55314,0889224137,"(230.49, 40.04, 40.04, 119.2, 89.09)"
55315,0316154873,"(15.15, 12.38, 12.38, 100.66, 89.09)"
55316,1921517352,"(226.44, 63.14, 63.14, 105.74, 89.09)"
55317,0307476898,"(253.19, 253.64, 253.64, 210.41, 89.09)"
55318,1604131047,"(39.4, 41.58, 41.58, 150.0, 89.09)"
55319,1400095204,"(213.19, 50.87, 50.87, 131.86, 89.09)"
55320,0470916222,"(250.68, 250.88, 250.88, 145.31, 89.09)"
55321,0071838899,"(244.6, 81.7, 81.7, 161.18, 93.09)"
55322,1451679130,"(235.88, 238.76, 238.76, 178.06, 93.09)"
55323,1402295677,"(246.41, 119.93, 119.93, 170.06, 97.09)"
55324,0964838311,"(172.54, 89.62, 89.62, 65.92, 97.09)"
55325,1439216436,"(28.83, 14.69, 14.69, 85.94, 97.09)"
55326,0307889203,"(220.97, 111.0, 111.0, 183.25, 97.09)"
55327,0853038015,"(247.09, 247.19, 247.19, 137.8, 97.09)"
55328,1909349526,"(178.5, 46.67, 46.67, 84.86, 97.09)"
55329,0133656314,"(80.24, 219.74, 219.74, 150.97, 97.09)"
55330,1628926562,"(1.02, 149.62, 149.62, 129.06, 97.09)"
55331,0804126275,"(8.77, 115.97, 115.97, 115.95, 101.09)"
55332,1401916848,"(82.8, 150.05, 150.05, 132.04, 101.09)"
55333,1503222144,"(233.83, 190.5, 190.5, 182.6, 101.09)"
55334,0425205819,"(247.92, 249.9, 249.9, 174.01, 105.09)"
55335,0425271617,"(184.32, 29.07, 29.07, 72.47, 105.09)"
55336,1620100010,"(22.05, 157.42, 157.42, 126.98, 105.09)"
55337,1452244286,"(196.48, 42.36, 42.36, 107.94, 105.09)"
55338,1592537804,"(1.54, 241.98, 241.98, 154.98, 109.09)"
55339,1449314309,"(253.25, 252.96, 252.96, 188.72, 109.09)"
55340,0452289963,"(236.5, 36.25, 36.25, 163.73, 113.09)"
55341,1481514199,"(222.26, 34.97, 34.97, 151.21, 117.09)"
55342,0470769467,"(11.88, 32.63, 32.63, 124.28, 121.09)"
55343,0071348492,"(247.72, 245.71, 245.71, 186.73, 125.09)"
55344,0671034812,"(3.9, 249.76, 249.76, 128.23, 125.09)"
55345,1895907861,"(242.79, 24.8, 24.8, 202.21, 130.43)"
55346,0767923022,"(12.08, 238.86, 238.86, 147.72, 138.43)"
55347,0684872994,"(244.86, 33.01, 33.01, 123.23, 146.43)"
55348,1887089160,"(245.25, 244.19, 244.19, 172.12, 32.67)"
55349,0761563512,"(251.26, 251.73, 251.73, 170.08, 32.67)"
55350,0486256642,"(42.7, 42.46, 42.46, 105.97, 32.67)"
55351,0741436833,"(35.72, 79.64, 79.64, 50.85, 32.67)"
55352,1569701903,"(182.93, 169.25, 169.25, 144.37, 32.67)"
55353,1454824964,"(186.03, 222.15, 222.15, 180.0, 34.67)"
55354,1419954946,"(43.5, 40.23, 40.23, 65.8, 34.67)"
55355,0199997233,"(139.51, 76.49, 76.49, 68.65, 34.67)"
55356,1616558121,"(2.75, 2.87, 2.87, 46.79, 34.67)"
55357,0982841450,"(18.1, 10.38, 10.38, 103.89, 34.67)"
55358,1616269162,"(247.27, 239.99, 239.99, 192.37, 34.67)"
55359,1598951319,"(254.46, 254.26, 254.26, 206.7, 34.67)"
55360,0070609829,"(250.91, 244.55, 244.55, 206.44, 34.67)"
55361,0060723513,"(5.62, 4.15, 4.15, 90.05, 36.67)"
55362,1848712944,"(93.31, 1.68, 1.68, 73.09, 36.67)"
55363,0310240646,"(20.21, 25.4, 25.4, 91.03, 36.67)"
55364,1942664338,"(56.09, 67.26, 67.26, 82.79, 36.67)"
55365,0340979267,"(169.54, 223.76, 223.76, 162.45, 36.67)"
55366,1450552013,"(208.9, 141.36, 141.36, 143.41, 36.67)"
55367,386787638X,"(128.06, 85.16, 85.16, 116.9, 38.67)"
55368,0760346445,"(28.63, 24.66, 24.66, 112.73, 38.67)"
55369,1921867582,"(10.07, 6.6, 6.6, 127.87, 38.67)"
55370,0316178314,"(254.38, 254.35, 254.35, 231.32, 38.67)"
55371,0983859515,"(230.98, 208.88, 208.88, 174.14, 38.67)"
55372,1593077432,"(84.39, 142.4, 142.4, 120.26, 40.67)"
55373,0808028944,"(2.61, 84.56, 84.56, 99.31, 40.67)"
55374,0314613005,"(252.2, 252.59, 252.59, 122.85, 40.67)"
55375,0689713460,"(56.9, 103.46, 103.46, 120.1, 40.67)"
55376,1560974273,"(249.44, 234.82, 234.82, 168.66, 40.67)"
55377,0199651809,"(1.31, 72.97, 72.97, 89.78, 40.67)"
55378,1480023760,"(150.43, 222.08, 222.08, 158.15, 40.67)"
55379,1502578301,"(18.04, 66.0, 66.0, 71.3, 40.67)"
55380,0880386495,"(40.22, 16.24, 16.24, 76.81, 40.67)"
55381,1476755353,"(25.5, 35.43, 35.43, 79.42, 40.67)"
55382,1580376223,"(110.34, 82.4, 82.4, 146.29, 42.67)"
55383,1588169049,"(176.81, 238.48, 238.48, 213.73, 42.67)"
55384,159270171X,"(114.6, 49.15, 49.15, 127.09, 42.67)"
55385,1439168288,"(0.92, 1.04, 1.04, 35.97, 42.67)"
55386,1138798967,"(51.91, 121.68, 121.68, 112.58, 42.67)"
55387,1570618119,"(179.47, 107.95, 107.95, 150.0, 42.67)"
55388,1404113339,"(214.3, 184.82, 184.82, 211.72, 42.67)"
55389,0812970497,"(244.56, 246.73, 246.73, 172.35, 42.67)"
55390,0849935172,"(249.71, 199.28, 199.28, 177.46, 42.67)"
55391,0380752999,"(244.51, 245.16, 245.16, 206.54, 42.67)"
55392,1589799208,"(244.57, 229.63, 229.63, 167.94, 42.67)"
55393,1629051853,"(205.61, 144.51, 144.51, 135.08, 42.67)"
55394,1601466285,"(115.1, 85.84, 85.84, 141.73, 44.67)"
55395,0061148067,"(206.74, 205.48, 205.48, 125.72, 44.67)"
55396,190949013X,"(252.09, 251.76, 251.76, 194.12, 44.67)"
55397,1149606657,"(121.72, 61.43, 61.43, 119.73, 44.67)"
55398,0827202768,"(41.22, 47.25, 47.25, 82.33, 44.67)"
55399,0674766911,"(169.48, 117.91, 117.91, 109.17, 44.67)"
55400,0810928949,"(10.21, 10.66, 10.66, 66.22, 44.67)"
55401,1465042237,"(13.13, 22.81, 22.81, 83.03, 44.67)"
55402,1505378001,"(42.9, 22.71, 22.71, 104.66, 44.67)"
55403,0373283423,"(130.51, 69.79, 69.79, 146.89, 44.67)"
55404,0060013966,"(177.9, 117.29, 117.29, 113.83, 46.67)"
55405,0740777394,"(178.0, 225.41, 225.41, 160.61, 46.67)"
55406,0788415751,"(25.64, 45.03, 45.03, 86.64, 46.67)"
55407,0912724528,"(249.84, 247.48, 247.48, 183.41, 46.67)"
55408,0737739053,"(115.9, 96.56, 96.56, 153.24, 46.67)"
55409,0749443499,"(212.31, 247.16, 247.16, 184.17, 46.67)"
55410,1434399559,"(74.55, 72.3, 72.3, 105.15, 46.67)"
